pages,publication,dow,week,year,adverts,volume
4,SWA WRAP,6,35,2021,4,1103
64,WGMG,4,35,2021,2,88
64,WGC,4,35,2021,2,88
8,ASH ASHSUP,3,35,2021,1,143
48,ASH,3,35,2021,69,2908
40,AYA,2,35,2021,53,2522
40,IRT,2,35,2021,52,2366
96,SHE,0,34,2021,10,1840
72,TWN,3,36,2021,71,3489
72,TWN,3,35,2021,74,5171
40,OHW,3,35,2021,2,88
40,OHD,3,35,2021,2,88
40,OHA,3,35,2021,2,88
180,EQ,2,36,2021,107,8818
12,SDY,0,35,2021,1,296
48,TNA,0,35,2021,1,143
40,TNA,6,35,2021,8,1374
40,TNA,5,35,2021,8,1151
40,TNA,4,35,2021,7,1087
40,TNA,3,35,2021,10,1452
40,TNA,2,35,2021,9,1438
40,TNA,1,35,2021,8,1338
30,HER,6,35,2021,29,3520
28,HER,5,35,2021,39,3515
34,HER,4,35,2021,36,2758
30,HER,3,35,2021,24,2092
26,HER,2,35,2021,28,1308
24,HER,1,35,2021,24,2052
48,ETI,6,35,2021,26,1615
56,ETI,5,35,2021,44,2395
56,ETI,4,35,2021,32,1946
56,ETI,3,35,2021,25,1561
56,ETI,2,35,2021,25,1928
48,ETI,1,35,2021,25,1622
180,WLI,2,36,2021,123,9336
72,TIME,4,35,2021,76,4676
8,OXT OTSUP,4,36,2021,8,2296
40,CUFA,5,35,2021,35,4372
56,OLT,6,36,2021,33,1237
40,OLT,5,36,2021,42,1729
40,OLT,3,36,2021,39,2254
40,OLT,2,36,2021,40,2119
40,OLT,1,36,2021,41,2253
36,EW,6,36,2021,19,2081
36,GRT,6,35,2021,32,1656
28,GRT,5,35,2021,50,1821
32,GRT,4,35,2021,40,1619
28,GRT,3,35,2021,40,1208
32,GRT,2,35,2021,34,1361
32,GRT,1,35,2021,32,1533
40,CLP,3,35,2021,44,2790
40,HLA,4,35,2021,33,2194
40,DBR,2,35,2021,33,2464
40,GZN,3,35,2021,44,2780
40,ALA,3,35,2021,62,3573
40,NEWS,6,35,2021,36,2061
40,NEWS,5,35,2021,41,2551
40,NEWS,4,35,2021,38,2235
40,NEWS,3,35,2021,32,1982
40,NEWS,2,35,2021,34,1992
40,NEWS,1,35,2021,32,1958
64,TMAI,6,35,2021,46,3498
40,TMAI,5,35,2021,39,2175
40,TMAI,4,35,2021,32,1862
40,TMAI,3,35,2021,39,2007
40,TMAI,2,35,2021,29,1905
40,TMAI,1,35,2021,34,1803
56,BWM,2,35,2021,101,4058
56,NE,6,36,2021,68,3778
56,NE,5,36,2021,62,3639
56,NE,4,36,2021,64,3541
56,NE,3,36,2021,52,2719
48,NE,2,36,2021,45,2379
56,NE,1,36,2021,52,4274
64,DU,4,36,2021,56,4090
88,DS,5,36,2021,88,6243
56,BNE,6,36,2021,59,2526
40,BNE,5,36,2021,73,3430
40,BNE,4,36,2021,75,2677
40,BNE,3,36,2021,62,2222
40,BNE,2,36,2021,66,2829
40,BNE,1,36,2021,61,2163
40,OLT,4,36,2021,48,2002
56,LTE,6,36,2021,51,2570
40,LTE,5,36,2021,61,2704
40,LTE,4,36,2021,58,2387
40,LTE,3,36,2021,52,1970
40,LTE,2,36,2021,54,2143
40,LTE,1,36,2021,52,2265
32,BRA,6,36,2021,25,1636
48,BRA,5,36,2021,43,2599
40,BRA,4,36,2021,45,3268
40,BRA,3,36,2021,36,2063
48,BRA,2,36,2021,31,2048
48,BRA,1,36,2021,27,1907
56,CEG,5,35,2021,68,3650
40,CEG,4,35,2021,47,3047
32,CEG,3,35,2021,41,1604
32,CEG,2,35,2021,34,1830
32,CEG,1,35,2021,31,1513
64,BEC,5,35,2021,143,7628
56,BEC,4,35,2021,118,6691
40,BEC,3,35,2021,94,3500
40,BEC,2,35,2021,103,3251
40,BEC,1,35,2021,89,3582
40,WN,6,36,2021,42,2228
40,WN,5,36,2021,64,2463
40,WN,4,36,2021,51,4384
32,WN,3,36,2021,51,2091
32,WN,2,36,2021,39,1640
32,WN,1,36,2021,37,1536
64,WGH,4,36,2021,91,7304
64,WIT,5,36,2021,73,6061
40,WIG,3,36,2021,59,4879
40,OHS,3,36,2021,52,4067
32,BIA,4,36,2021,42,3985
48,OXM,6,36,2021,30,2280
40,OXM,5,36,2021,40,3974
32,OXM,4,36,2021,42,3006
32,OXM,3,36,2021,29,1801
32,OXM,2,36,2021,30,2219
32,OXM,1,36,2021,30,1870
64,SDE,6,36,2021,79,3613
40,SDE,5,36,2021,94,3736
48,SDE,4,36,2021,95,4911
48,SDE,3,36,2021,78,4310
40,SDE,2,36,2021,72,3520
40,SDE,1,36,2021,70,3189
24,SWW,4,35,2021,93,4425
72,SAJ,4,35,2021,115,6272
48,BRI,4,35,2021,99,5943
56,DOR,6,35,2021,99,3977
40,DOR,5,35,2021,98,3686
40,DOR,4,35,2021,92,3998
40,DOR,3,35,2021,93,3102
40,DOR,2,35,2021,95,3135
40,DOR,1,35,2021,100,3470
72,BDE,6,35,2021,166,5812
48,BDE,5,35,2021,186,5214
48,BDE,4,35,2021,183,5926
48,BDE,3,35,2021,161,4004
40,BDE,2,35,2021,151,3269
40,BDE,1,35,2021,155,3433
32,SWA,6,36,2021,47,2689
40,SWA,5,36,2021,57,4218
40,SWA,4,36,2021,59,4649
40,SWA,3,36,2021,43,2383
32,SWA,2,36,2021,38,2838
32,SWA,1,36,2021,39,2066
24,BRA STVS,6,35,2021,6,987
4,TSF WRAP,6,34,2021,8,995
60,TSF,6,34,2021,92,2542
72,REC,4,37,2021,92,5045
72,REC,4,36,2021,65,4425
116,HSC,2,36,2021,78,5853
16,SWA SASP,5,34,2021,15,4018
68,WSC,2,36,2021,33,2930
132,LAH,2,36,2021,101,5671
100,HLI,2,36,2021,71,5050
100,MCL,2,36,2021,63,5038
100,HFL,2,36,2021,58,3877
100,NWL,2,36,2021,68,4921
100,SRL,2,36,2021,68,4915
116,CHL,2,36,2021,73,5205
32,HAT,4,36,2021,78,5559
4,HAT WRAP,4,35,2021,3,816
72,BFP,5,37,2021,80,4866
28,HAT,4,35,2021,75,4013
40,SLO,5,36,2021,54,4187
72,BFP,5,36,2021,85,5904
148,COL,2,36,2021,87,6848
164,SLE,2,36,2021,109,6606
40,SXWO,4,34,2021,5,267
40,SXMS,3,34,2021,5,526
48,IBEL,3,36,2021,48,2115
4,HL WRAP,4,36,2021,4,1103
4,EFG WRAP,4,36,2021,4,1103
40,BRN,3,36,2021,110,4147
56,WAO,5,36,2021,109,5822
48,YLG,4,36,2021,81,4602
44,EFG,4,36,2021,68,3621
32,ENI,3,36,2021,133,5523
48,HL,4,35,2021,8,111
96,MEND,4,34,2021,3,64
56,WAO,5,35,2021,111,5668
48,YLG,4,35,2021,86,4310
48,EFG,4,35,2021,74,3284
32,BBT,4,36,2021,115,6341
40,ENI,3,35,2021,136,5631
4,BBT WRAP,4,35,2021,2,529
28,BBT,4,35,2021,108,5304
40,BEXE,3,35,2021,16,2463
40,BRN,3,35,2021,115,5088
40,FL,4,36,2021,1,44
40,FL,1,36,2021,1,44
48,TLE,5,36,2021,72,3258
40,TLE,4,36,2021,77,3918
40,TLE,3,36,2021,57,2573
64,NWPI,3,36,2021,7,584
40,TLE,2,36,2021,63,2566
40,TLE,1,36,2021,59,2179
64,RJO,3,36,2021,160,7674
48,FL,5,35,2021,1,44
40,FL,4,35,2021,1,44
40,FL,3,35,2021,1,44
40,FL,2,35,2021,1,44
40,FL,1,35,2021,1,44
32,HMS,5,36,2021,44,3029
64,NWPI,3,35,2021,8,613
32,HMS,5,35,2021,50,2870
40,LAT,4,35,2021,3,47
24,BRA STVS,6,34,2021,5,621
72,HMA,6,34,2021,16,1561
48,WSW,4,34,2021,32,1887
48,RSW,4,34,2021,21,1298
48,ESW,4,34,2021,31,2174
64,SHS,4,36,2021,153,8777
212,OXL,2,36,2021,105,9704
24,BRA STVS,6,33,2021,4,557
24,WFA,3,34,2021,16,2680
40,BWTH,4,34,2021,9,1273
40,BWTM,4,34,2021,11,1243
64,IMR,4,34,2021,152,2595
48,SWL,4,34,2021,115,5850
40,BWT,4,34,2021,77,3350
48,CFG,4,34,2021,86,5290
48,BEXE,3,34,2021,13,1825
8,TIV TIVYSUPP,2,34,2021,8,2152
68,IOW,5,35,2021,229,6742
56,GY,4,34,2021,2,54
56,GT,4,34,2021,2,54
56,WAO,5,34,2021,113,5357
48,DFP,3,36,2021,63,4580
4,YLG WRAP,4,34,2021,4,1058
40,LAT,4,34,2021,3,47
4,TS WRAP,4,34,2021,8,2206
4,BBT WRAP,4,34,2021,4,1103
28,BBT,4,34,2021,127,6243
4,HAT WRAP,4,34,2021,4,1103
4,HL WRAP,4,34,2021,4,1103
4,EFG WRAP,4,34,2021,4,1103
44,HL,4,34,2021,11,165
100,TDL,2,36,2021,64,4320
4,ENI WRAP,3,34,2021,2,529
56,ECS,5,34,2021,76,3895
8,WTM WTMSUPP1,3,34,2021,8,2152
16,WTM WTTV,3,34,2021,1,287
64,PAC,3,34,2021,5,378
64,HE,3,34,2021,5,522
68,LTA,2,36,2021,37,1938
40,PEN,4,36,2021,37,2001
40,BAR,4,36,2021,39,2356
48,EPED,4,36,2021,8,944
48,CRS,4,36,2021,119,6354
48,EPED,4,35,2021,8,944
64,CTI,5,36,2021,99,8225
64,GL,3,36,2021,191,10134
32,LEJ,4,36,2021,96,4613
4,LEJ WRAP,4,35,2021,4,1103
132,CALI,2,36,2021,42,4579
8,OBCA BCA SUP,3,35,2021,6,1032
40,PBL,5,34,2021,54,1577
48,ELC,4,34,2021,84,3858
56,DNP,4,34,2021,97,3508
40,BOR,3,34,2021,36,1426
80,HEX,4,34,2021,89,5249
28,TCN,5,34,2021,78,4139
56,TCNL,5,34,2021,83,5531
72,TWN,3,34,2021,72,3428
64,FPP,3,35,2021,46,5566
96,SCG,4,34,2021,142,7243
40,TP,6,35,2021,40,2559
48,TP,5,35,2021,51,3232
48,TP,4,35,2021,46,2036
40,TP,3,35,2021,47,2768
40,TP,2,35,2021,44,1904
40,TP,1,35,2021,40,1945
48,TA,6,35,2021,44,2274
40,TA,5,35,2021,49,2078
48,TA,4,35,2021,72,5453
40,TA,3,35,2021,53,2811
40,TA,2,35,2021,45,1918
40,TA,1,35,2021,44,1954
80,KN,4,35,2021,82,5874
80,IG,4,35,2021,82,7872
80,CH,4,35,2021,97,7223
96,WGZ,4,35,2021,116,9638
48,BRN,3,34,2021,128,5580
28,HAT,4,34,2021,78,4344
44,YLG,4,34,2021,98,4885
44,EFG,4,34,2021,87,4372
36,ENI,3,34,2021,149,6031
32,THG,4,34,2021,116,4694
64,CTI,5,35,2021,101,7677
48,CRS,4,35,2021,120,5697
56,WGG,4,35,2021,68,3766
56,SNJ,3,35,2021,76,3917
56,GAZ,4,35,2021,63,3477
56,MG,5,35,2021,92,5178
52,EJ,4,35,2021,120,7670
32,BJ,4,35,2021,87,5782
40,SN,4,35,2021,117,5609
44,RA,3,35,2021,100,4540
48,TS,4,35,2021,132,6384
44,HN,4,35,2021,92,3398
44,BR,3,35,2021,118,5514
40,LA,4,35,2021,69,3163
96,HT,4,35,2021,233,11912
40,TIV,2,35,2021,51,4225
48,ROM,5,35,2021,75,4712
72,HAM,4,35,2021,91,5288
72,BAG,4,35,2021,92,6775
64,AAD,5,35,2021,87,5371
88,WTM,3,35,2021,82,9635
40,GUA,3,35,2021,48,4081
32,CFT,4,34,2021,55,2215
40,PPE,3,36,2021,15,1303
40,PMT,3,36,2021,35,2490
16,IOW PROP,5,33,2021,13,2566
8,WAO WAOSUPP1,5,33,2021,6,705
16,OHS PROP,3,33,2021,16,4593
96,MEND,4,33,2021,1,10
48,ASH,3,34,2021,44,2278
40,IRT,2,34,2021,25,1246
40,CCH,3,34,2021,25,1182
48,LMW,3,34,2021,33,1656
40,AYA,2,34,2021,28,1296
72,TIME,4,34,2021,81,4536
56,CIN,3,34,2021,58,3027
48,BHW,4,34,2021,76,3342
72,GH,3,35,2021,81,6885
64,GL,3,35,2021,213,11537
72,WRG,4,35,2021,104,5813
40,SAM,4,35,2021,95,3935
68,SHS,4,35,2021,176,9711
56,MCG,4,35,2021,89,4540
64,BUT,4,35,2021,94,4301
36,LEJ,4,35,2021,99,4903
48,KNG,4,35,2021,66,3273
32,HMS,5,34,2021,49,2964
72,BFP,5,35,2021,86,4222
40,SLO,5,35,2021,52,3508
72,REC,4,35,2021,79,4316
40,BKN,3,35,2021,56,3329
48,DFP,3,35,2021,71,4619
8,ARG PROP,3,33,2021,2,574
8,TWN TWNS,3,33,2021,8,2296
32,WIT SUPP1,5,34,2021,30,8324
32,WGH WGH1,4,34,2021,31,8611
64,WGMG,4,34,2021,2,88
64,WGC,4,34,2021,2,88
40,OHW,3,34,2021,2,88
40,OHD,3,34,2021,2,88
40,OHA,3,34,2021,2,88
12,SDY,0,34,2021,1,296
4,ETI WRAP,5,34,2021,6,2251
48,TNA,0,34,2021,1,287
40,TNA,6,34,2021,7,1087
40,TNA,5,34,2021,7,1087
40,TNA,4,34,2021,7,1087
40,TNA,3,34,2021,10,1308
40,WCH,3,39,2021,39,3654
40,TNA,2,34,2021,10,1581
88,OXT,4,39,2021,96,12469
40,TNA,1,34,2021,10,1768
56,OBCA,3,39,2021,71,4879
48,TNW,6,39,2021,18,2068
16,ARG AGS,6,39,2021,1,287
8,ARG AMS,5,39,2021,9,1043
8,ARG AGNS,1,39,2021,1,287
96,SHE,0,33,2021,8,1929
40,ARG,6,39,2021,38,2724
40,ARG,5,39,2021,54,4270
40,ARG,4,39,2021,62,3863
32,ARG,3,39,2021,50,3064
32,ARG,2,39,2021,39,2814
32,ARG,1,39,2021,47,2631
28,HER,6,34,2021,23,2584
48,TNW,6,38,2021,18,2068
28,HER,5,34,2021,31,2054
26,HER,4,34,2021,25,1356
32,HER,3,34,2021,34,3499
26,HER,2,34,2021,35,1453
24,HER,1,34,2021,23,2186
48,ETI,6,34,2021,23,1140
48,ETI,3,34,2021,25,1360
4,SWA WRAP,5,34,2021,4,1103
52,ETI,5,34,2021,45,2388
48,ETI,4,34,2021,30,1607
48,ETI,2,34,2021,20,1646
48,ETI,1,34,2021,30,1998
56,OLT,6,35,2021,43,2579
40,OLT,5,35,2021,45,2387
40,OLT,3,35,2021,43,2141
40,OLT,2,35,2021,43,2172
40,OLT,1,35,2021,46,2505
36,EW,6,35,2021,15,2020
36,GRT,6,34,2021,29,1090
28,GRT,5,34,2021,42,1423
32,GRT,4,34,2021,33,940
28,GRT,3,34,2021,37,1171
36,GRT,2,34,2021,73,2146
28,GRT,1,34,2021,34,1179
40,CLP,3,34,2021,36,2382
40,HLA,4,34,2021,41,2563
40,DBR,2,34,2021,28,2314
40,GZN,3,34,2021,36,2256
40,ALA,3,34,2021,61,2608
40,NEWS,6,34,2021,39,3071
40,NEWS,5,34,2021,37,2377
40,NEWS,4,34,2021,40,2215
40,NEWS,3,34,2021,36,1985
40,NEWS,2,34,2021,33,1952
40,NEWS,1,34,2021,36,2118
64,TMAI,6,34,2021,47,3416
40,TMAI,5,34,2021,44,2273
40,TMAI,4,34,2021,38,2022
40,TMAI,3,34,2021,40,1991
40,TMAI,2,34,2021,32,1706
40,TMAI,1,34,2021,37,2258
56,BWM,2,34,2021,102,4265
64,NE,6,35,2021,89,6465
72,NE,5,35,2021,85,6683
56,NE,4,35,2021,75,4157
64,NE,3,35,2021,66,3406
48,NE,2,35,2021,55,1737
48,NE,1,35,2021,48,1524
64,DU,4,35,2021,60,5211
88,DS,5,35,2021,109,7980
56,BNE,6,35,2021,61,2641
40,BNE,5,35,2021,74,3477
40,BNE,4,35,2021,74,2587
40,BNE,3,35,2021,67,2127
40,BNE,2,35,2021,70,2330
40,BNE,1,35,2021,71,2595
40,OLT,4,35,2021,48,2266
56,LTE,6,35,2021,54,2662
40,LTE,5,35,2021,67,3377
40,LTE,4,35,2021,61,2402
40,LTE,3,35,2021,54,2377
40,LTE,2,35,2021,57,2143
40,LTE,1,35,2021,57,2432
32,BRA,6,35,2021,24,1694
48,BRA,5,35,2021,45,3815
40,BRA,4,35,2021,47,4325
40,BRA,3,35,2021,36,2832
48,BRA,2,35,2021,27,1949
48,BRA,1,35,2021,27,1639
56,CEG,5,34,2021,57,3158
40,CEG,4,34,2021,39,2773
32,CEG,3,34,2021,38,1743
32,CEG,2,34,2021,34,1977
32,CEG,1,34,2021,39,2185
64,BEC,5,34,2021,132,6390
48,BEC,4,34,2021,101,4344
40,BEC,3,34,2021,86,3269
40,BEC,2,34,2021,110,3123
40,BEC,1,34,2021,76,3363
64,RJO,3,35,2021,169,8949
48,TLE,5,35,2021,87,4101
40,TLE,4,35,2021,77,3547
40,TLE,3,35,2021,72,2969
40,TLE,2,35,2021,66,2792
40,TLE,1,35,2021,72,2629
40,WN,6,35,2021,44,2925
40,WN,5,35,2021,59,2650
40,WN,4,35,2021,62,4030
32,WN,3,35,2021,56,2033
32,WN,2,35,2021,39,1640
32,WN,1,35,2021,41,1922
64,WGH,4,35,2021,91,8667
64,WIT,5,35,2021,89,8932
40,WIG,3,35,2021,67,6416
40,OHS,3,35,2021,66,5019
32,BIA,4,35,2021,47,4886
48,OXM,6,35,2021,35,2574
40,OXM,5,35,2021,50,5016
32,OXM,4,35,2021,45,3596
32,OXM,3,35,2021,29,2660
32,OXM,2,35,2021,30,2405
32,OXM,1,35,2021,31,2035
64,SDE,6,35,2021,90,4371
40,SDE,5,35,2021,102,4727
48,SDE,4,35,2021,90,5194
48,SDE,3,35,2021,67,4126
40,SDE,2,35,2021,70,3299
40,SDE,1,35,2021,67,2806
24,SWW,4,34,2021,99,4528
72,SAJ,4,34,2021,119,6721
48,BRI,4,34,2021,96,5412
72,DOR,6,34,2021,128,5627
40,DOR,5,34,2021,102,3205
40,DOR,4,34,2021,98,3600
40,DOR,3,34,2021,121,3589
40,DOR,2,34,2021,104,2955
40,DOR,1,34,2021,120,3592
88,BDE,6,34,2021,197,6887
48,BDE,5,34,2021,186,4720
48,BDE,4,34,2021,158,4688
48,BDE,3,34,2021,139,3691
40,BDE,2,34,2021,147,3778
40,BDE,1,34,2021,143,3572
28,SWA,6,35,2021,41,2758
40,SWA,5,35,2021,66,4950
40,SWA,4,35,2021,55,4383
40,SWA,3,35,2021,48,3244
32,SWA,2,35,2021,35,1708
32,SWA,1,35,2021,41,2048
60,TSF,6,33,2021,91,2770
4,TSF WRAP,6,33,2021,8,1094
4,BFPAM WRAP,5,32,2021,4,1049
4,ACLC WRAP,5,32,2021,4,1049
40,BWTH,4,33,2021,23,1560
40,BWTM,4,33,2021,19,1586
72,HMA,6,33,2021,12,1191
32,BRA BASUP,3,33,2021,30,2131
4,BAG WRAP,4,33,2021,4,1103
32,WAO WAOSUP0,5,33,2021,20,1495
4,BBT WRAP,4,33,2021,3,816
4,HAT WRAP,4,33,2021,4,1103
4,YLG WRAP,4,33,2021,4,1058
32,YLG YLGS,4,33,2021,21,1559
32,EFG EPSUP0,4,33,2021,20,1495
48,HL,4,33,2021,6,141
4,ENI WRAP,3,33,2021,3,816
72,IOW,5,34,2021,232,5318
28,BBT,4,33,2021,122,4702
56,WAO,5,33,2021,109,5398
40,BWT,4,33,2021,79,3972
48,CFG,4,33,2021,85,5922
40,SXWO,4,33,2021,5,246
40,SXMS,3,33,2021,4,504
48,WSW,4,33,2021,28,1600
48,RSW,4,33,2021,21,1333
48,ESW,4,33,2021,28,1167
48,SWL,4,33,2021,104,4558
4,BFPM WRAP,5,32,2021,4,1049
8,WN WNSP,4,33,2021,7,1031
16,WTM WTTV,3,33,2021,1,287
40,PPE,3,35,2021,17,1733
40,PMT,3,35,2021,49,3915
48,BEXE,3,33,2021,18,2829
64,PAC,3,33,2021,4,271
64,HE,3,33,2021,2,108
56,ECS,5,33,2021,70,3816
64,IMR,4,33,2021,150,3297
48,EPED,4,34,2021,8,978
48,FL,5,34,2021,1,44
40,FL,4,34,2021,1,44
40,FL,3,34,2021,1,44
40,FL,2,34,2021,1,44
40,FL,1,34,2021,1,44
64,NWPI,3,34,2021,9,692
40,PBL,5,33,2021,48,1757
48,ELC,4,33,2021,70,3448
56,DNP,4,33,2021,98,4116
40,BOR,3,33,2021,33,1526
72,TWN,3,33,2021,73,4091
64,FPP,3,34,2021,30,2270
96,SCG,4,33,2021,142,6784
48,TA,6,34,2021,47,2727
40,TA,5,34,2021,56,2078
40,TA,4,34,2021,69,3053
40,TA,3,34,2021,52,2941
56,TA,2,34,2021,57,3408
40,TA,1,34,2021,41,1888
72,KN,4,34,2021,66,3008
72,IG,4,34,2021,67,4831
72,CH,4,34,2021,79,3775
96,WGZ,4,34,2021,105,9114
48,BRN,3,33,2021,118,4758
28,HAT,4,33,2021,77,4412
44,YLG,4,33,2021,94,5048
48,EFG,4,33,2021,81,4056
36,ENI,3,33,2021,137,5866
32,THG,4,33,2021,110,5183
64,CTI,5,34,2021,97,7669
48,CRS,4,34,2021,118,4323
56,WGG,4,34,2021,68,4117
56,SNJ,3,34,2021,66,3557
56,GAZ,4,34,2021,71,3403
40,LA,4,34,2021,86,3261
88,HT,4,34,2021,233,10748
40,TIV,2,34,2021,48,3235
48,ROM,5,34,2021,66,4665
72,HAM,4,34,2021,97,6051
72,BAG,4,34,2021,80,5465
64,AAD,5,34,2021,80,4881
88,WTM,3,34,2021,97,9693
268,CULI,2,36,2021,141,11078
32,CEG CGSP,3,33,2021,16,1241
32,BEC BESUP,3,33,2021,17,1304
40,TP,6,34,2021,49,2298
48,TP,5,34,2021,57,2425
56,TP,4,34,2021,49,2697
40,TP,3,34,2021,53,2360
56,TP,2,34,2021,55,4206
40,TP,1,34,2021,47,2452
40,PEN,4,35,2021,42,3336
40,BAR,4,35,2021,46,3196
16,IOW PROP,5,32,2021,12,2145
32,CFT,4,33,2021,66,2544
52,TS,4,34,2021,134,7112
4,RA WRAP,3,34,2021,4,1103
4,BRDO WRAP,3,34,2021,4,1103
4,BR WRAP,3,34,2021,4,1103
44,RA,3,34,2021,103,6166
44,BRDO,3,34,2021,2,71
44,BR,3,34,2021,115,6606
8,ARG AGS1,5,32,2021,4,1004
104,MEND,4,32,2021,2,20
16,OHS PROP,3,32,2021,16,4593
48,LMW,3,33,2021,31,1602
56,CIN,3,33,2021,78,4553
48,BHW,4,33,2021,71,3110
72,GH,3,34,2021,83,5544
64,GL,3,34,2021,219,10891
72,WRG,4,34,2021,115,6504
72,SHS,4,34,2021,174,11376
56,MCG,4,34,2021,83,4429
64,BUT,4,34,2021,98,4425
32,LEJ,4,34,2021,101,5103
48,KNG,4,34,2021,74,3289
32,HMS,5,33,2021,50,3107
72,BFP,5,34,2021,87,5499
40,SLO,5,34,2021,49,3568
72,REC,4,34,2021,83,4291
40,BKN,3,34,2021,62,4195
48,DFP,3,34,2021,62,3797
8,ARG PROP,3,32,2021,2,352
32,TWN TWNS,3,32,2021,18,5167
40,CCH,3,33,2021,29,1529
40,IRT,2,33,2021,27,1836
84,BAI,2,36,2021,44,3740
96,SHE,0,32,2021,11,2199
28,HER,6,33,2021,25,2081
26,HER,5,33,2021,30,1848
26,HER,4,33,2021,25,1644
26,HER,3,33,2021,32,1694
26,HER,2,33,2021,28,2581
24,HER,1,33,2021,25,2050
48,ETI,6,33,2021,20,1541
48,ETI,5,33,2021,52,2380
40,OHW,3,33,2021,2,88
40,OHD,3,33,2021,2,88
40,OHA,3,33,2021,2,88
48,ETI,4,33,2021,26,1608
48,ETI,3,33,2021,25,1385
48,ETI,2,33,2021,25,1862
48,ETI,1,33,2021,25,1713
48,ASH,3,33,2021,51,2524
40,AYA,2,33,2021,29,2072
80,TIME,4,33,2021,95,7872
8,OXT OTSUP,4,33,2021,9,2295
64,WGMG,4,33,2021,2,88
64,WGC,4,33,2021,2,88
4,SHS WRAP,4,33,2021,4,1103
56,OLT,6,34,2021,43,1947
40,OLT,5,34,2021,45,2316
40,OLT,3,34,2021,46,2195
40,OLT,2,34,2021,42,1851
40,OLT,1,34,2021,44,2469
36,EW,6,34,2021,16,2083
36,GRT,6,33,2021,36,1366
28,GRT,5,33,2021,40,2342
32,GRT,4,33,2021,41,1576
28,GRT,3,33,2021,36,1143
32,GRT,2,33,2021,30,1080
32,GRT,1,33,2021,36,1650
40,CLP,3,33,2021,41,3065
40,HLA,4,33,2021,34,2250
40,DBR,2,33,2021,29,2870
40,GZN,3,33,2021,34,2347
40,ALA,3,33,2021,56,2795
40,NEWS,6,33,2021,41,2214
40,NEWS,5,33,2021,36,2414
40,NEWS,4,33,2021,38,2392
40,NEWS,3,33,2021,30,1983
40,NEWS,2,33,2021,29,1987
40,NEWS,1,33,2021,31,2018
64,TMAI,6,33,2021,47,3994
40,TMAI,5,33,2021,44,2040
40,TMAI,4,33,2021,40,2053
40,TMAI,3,33,2021,35,1640
40,TMAI,2,33,2021,29,1591
40,TMAI,1,33,2021,28,1852
64,BWM,2,33,2021,110,5666
56,NE,6,34,2021,67,3869
56,NE,5,34,2021,63,3400
56,NE,4,34,2021,70,3995
56,NE,3,34,2021,56,2780
48,NE,2,34,2021,49,1920
48,NE,1,34,2021,58,2254
64,DU,4,34,2021,58,4856
88,DS,5,34,2021,106,6941
56,BNE,6,34,2021,66,2751
40,BNE,5,34,2021,78,3671
40,BNE,4,34,2021,82,2902
40,BNE,3,34,2021,66,2205
40,BNE,2,34,2021,59,2085
40,BNE,1,34,2021,62,2414
40,OLT,4,34,2021,48,1878
56,LTE,6,34,2021,57,2395
40,LTE,5,34,2021,66,2905
40,LTE,4,34,2021,58,2180
40,LTE,3,34,2021,56,2179
40,LTE,2,34,2021,61,2186
40,LTE,1,34,2021,55,2244
32,BRA,6,34,2021,25,1556
48,BRA,5,34,2021,47,2878
40,BRA,4,34,2021,42,3869
40,BRA,3,34,2021,33,2349
48,BRA,2,34,2021,30,2141
48,BRA,1,34,2021,28,1794
56,CEG,5,33,2021,62,3762
40,CEG,4,33,2021,43,2841
32,CEG,3,33,2021,34,1990
32,CEG,2,33,2021,36,1860
32,CEG,1,33,2021,32,1619
64,BEC,5,33,2021,127,7263
48,BEC,4,33,2021,105,5281
40,BEC,3,33,2021,87,3312
40,BEC,2,33,2021,110,3622
40,BEC,1,33,2021,79,3356
64,RJO,3,34,2021,169,7589
48,TLE,5,34,2021,77,3394
40,TLE,4,34,2021,82,4145
40,TLE,3,34,2021,66,2994
40,TLE,2,34,2021,68,3376
40,TLE,1,34,2021,69,2802
40,WN,6,34,2021,41,1713
40,WN,5,34,2021,62,2653
40,WN,4,34,2021,51,3521
32,WN,3,34,2021,55,2326
32,WN,2,34,2021,38,1858
32,WN,1,34,2021,38,1856
64,WGH,4,34,2021,106,8945
64,WIT,5,34,2021,86,7183
40,WIG,3,34,2021,59,6016
40,OHS,3,34,2021,61,4216
32,BIA,4,34,2021,47,5257
48,OXM,6,34,2021,27,1838
40,OXM,5,34,2021,51,4519
32,OXM,4,34,2021,47,3206
32,OXM,3,34,2021,28,2469
32,OXM,2,34,2021,33,2437
32,OXM,1,34,2021,30,1967
64,SDE,6,34,2021,87,4268
40,SDE,5,34,2021,95,4388
48,SDE,4,34,2021,96,4949
48,SDE,3,34,2021,68,3305
40,SDE,2,34,2021,75,3281
40,SDE,1,34,2021,76,3402
32,SWW,4,33,2021,95,4817
80,SAJ,4,33,2021,120,9536
48,BRI,4,33,2021,101,6648
56,DOR,6,33,2021,137,4517
48,DOR,5,33,2021,137,6133
40,DOR,4,33,2021,119,4240
40,DOR,3,33,2021,105,3399
40,DOR,2,33,2021,80,3269
40,DOR,1,33,2021,80,3403
72,BDE,6,33,2021,164,5626
48,BDE,5,33,2021,172,4702
48,BDE,4,33,2021,169,5519
48,BDE,3,33,2021,129,3684
40,BDE,2,33,2021,129,3768
40,BDE,1,33,2021,139,3820
32,SWA,6,34,2021,44,2936
